Model_file,Sequence,Node-Clade,Model_cofactor,Pocket_volume
AncE-1_B042_V.pdb,AncE-1,AncE,V,1189
AncE-1_B043_V.pdb,AncE-1,AncE,V,1110.5
AncE-1_B044_V.pdb,AncE-1,AncE,V,1194.25
AncE-1_B045_V.pdb,AncE-1,AncE,V,1179.625
AncE-1_B046_V.pdb,AncE-1,AncE,V,1162.25
AncE-1_B047_V.pdb,AncE-1,AncE,V,1166.75
AncE-1_B048_V.pdb,AncE-1,AncE,V,1121.75
AncE-1_B049_V.pdb,AncE-1,AncE,V,1117.25
AncE-1_B050_V.pdb,AncE-1,AncE,V,1228.25
AncE-1_B051_V.pdb,AncE-1,AncE,V,1178.375
AncE-1_B052_V.pdb,AncE-1,AncE,V,1139
AncE-1_B053_V.pdb,AncE-1,AncE,V,1170
AncE-1_B054_V.pdb,AncE-1,AncE,V,1246.625
AncE-1_B055_V.pdb,AncE-1,AncE,V,1183.875
AncE-1_B056_V.pdb,AncE-1,AncE,V,1163.625
AncE-1_B057_V.pdb,AncE-1,AncE,V,1145.625
AncE-1_B058_V.pdb,AncE-1,AncE,V,1188.625
AncE-1_B059_V.pdb,AncE-1,AncE,V,1190.25
AncE-1_B060_V.pdb,AncE-1,AncE,V,1160
AncE-1_B061_V.pdb,AncE-1,AncE,V,1202.5
AncE-1_B062_V.pdb,AncE-1,AncE,V,1189.125
AncE-1_B063_V.pdb,AncE-1,AncE,V,1233.75
AncE-1_B064_V.pdb,AncE-1,AncE,V,1206.875
AncE-1_B065_V.pdb,AncE-1,AncE,V,1136.5
AncE-1_B066_V.pdb,AncE-1,AncE,V,1190.625
AncE-1_B067_V.pdb,AncE-1,AncE,V,1178.5
AncE-1_B068_V.pdb,AncE-1,AncE,V,1122.625
AncE-1_B069_V.pdb,AncE-1,AncE,V,1194.75
AncE-1_B070_V.pdb,AncE-1,AncE,V,1106.5
AncE-1_B071_V.pdb,AncE-1,AncE,V,1241.25
AncE-1_B072_V.pdb,AncE-1,AncE,V,1123.75
AncE-1_B073_V.pdb,AncE-1,AncE,V,1186.625
AncE-1_B074_V.pdb,AncE-1,AncE,V,1138.125
AncE-1_B075_V.pdb,AncE-1,AncE,V,1146.5
AncE-1_B076_V.pdb,AncE-1,AncE,V,1161.625
AncE-1_B077_V.pdb,AncE-1,AncE,V,1145.5
AncE-1_B078_V.pdb,AncE-1,AncE,V,1154.75
AncE-1_B079_V.pdb,AncE-1,AncE,V,1103.75
AncE-1_B080_V.pdb,AncE-1,AncE,V,1184.75
AncE-1_B081_V.pdb,AncE-1,AncE,V,1096.75
AncE-1_B082_V.pdb,AncE-1,AncE,V,1174.5
AncE-1_B083_V.pdb,AncE-1,AncE,V,1118.75
AncE-1_B084_V.pdb,AncE-1,AncE,V,1138.625
AncE-1_B085_V.pdb,AncE-1,AncE,V,1117.5
AncE-1_B086_V.pdb,AncE-1,AncE,V,1223.625
AncE-1_B087_V.pdb,AncE-1,AncE,V,1225.25
AncE-1_B088_V.pdb,AncE-1,AncE,V,1149.5
AncE-1_B089_V.pdb,AncE-1,AncE,V,1133.5
AncE-1_B090_V.pdb,AncE-1,AncE,V,1185.125
AncE-1_B091_V.pdb,AncE-1,AncE,V,1155.625
AncE-1_B092_V.pdb,AncE-1,AncE,V,1136.625
AncE-1_B093_V.pdb,AncE-1,AncE,V,1241.125
AncE-1_B094_V.pdb,AncE-1,AncE,V,1061.875
AncE-1_B095_V.pdb,AncE-1,AncE,V,1102.375
AncE-1_B096_V.pdb,AncE-1,AncE,V,1219.125
AncE-1_B097_V.pdb,AncE-1,AncE,V,1137.625
AncE-1_B098_V.pdb,AncE-1,AncE,V,1198.75
AncE-1_B099_V.pdb,AncE-1,AncE,V,1132.875
AncE-1_B100_V.pdb,AncE-1,AncE,V,1178.875
AncE-2_B001_V.pdb,AncE-2,AncE,V,1229.75
AncE-2_B002_V.pdb,AncE-2,AncE,V,1182.5
AncE-2_B003_V.pdb,AncE-2,AncE,V,1183.75
AncE-2_B004_V.pdb,AncE-2,AncE,V,1148.625
AncE-2_B005_V.pdb,AncE-2,AncE,V,1139.375
AncE-2_B006_V.pdb,AncE-2,AncE,V,1137
AncE-2_B007_V.pdb,AncE-2,AncE,V,1203.125
AncE-2_B008_V.pdb,AncE-2,AncE,V,1162
AncE-2_B009_V.pdb,AncE-2,AncE,V,1157.25
AncE-2_B010_V.pdb,AncE-2,AncE,V,1159.125
AncE-2_B011_V.pdb,AncE-2,AncE,V,1187.25
AncE-2_B012_V.pdb,AncE-2,AncE,V,1160.75
AncE-2_B013_V.pdb,AncE-2,AncE,V,1086.5
AncE-2_B014_V.pdb,AncE-2,AncE,V,1164
AncE-2_B015_V.pdb,AncE-2,AncE,V,1146
AncE-2_B016_V.pdb,AncE-2,AncE,V,1068.625
AncE-2_B017_V.pdb,AncE-2,AncE,V,1187.375
AncE-2_B018_V.pdb,AncE-2,AncE,V,1177.375
AncE-2_B019_V.pdb,AncE-2,AncE,V,1143
AncE-2_B020_V.pdb,AncE-2,AncE,V,1171.25
AncE-2_B021_V.pdb,AncE-2,AncE,V,1036.375
AncE-2_B022_V.pdb,AncE-2,AncE,V,1120
AncE-2_B023_V.pdb,AncE-2,AncE,V,1137.5
AncE-2_B024_V.pdb,AncE-2,AncE,V,1195.625
AncE-2_B025_V.pdb,AncE-2,AncE,V,1148.875
AncE-2_B026_V.pdb,AncE-2,AncE,V,1158.25
AncE-2_B027_V.pdb,AncE-2,AncE,V,1112
AncE-2_B028_V.pdb,AncE-2,AncE,V,1123.5
AncE-2_B029_V.pdb,AncE-2,AncE,V,1183.125
AncE-2_B030_V.pdb,AncE-2,AncE,V,1146.75
AncE-2_B031_V.pdb,AncE-2,AncE,V,1190.875
AncE-2_B032_V.pdb,AncE-2,AncE,V,1125.5
AncE-2_B033_V.pdb,AncE-2,AncE,V,1169.25
AncE-2_B034_V.pdb,AncE-2,AncE,V,1178.875
AncE-2_B035_V.pdb,AncE-2,AncE,V,1207.625
AncE-2_B036_V.pdb,AncE-2,AncE,V,1135.875
AncE-2_B037_V.pdb,AncE-2,AncE,V,1173
AncE-2_B038_V.pdb,AncE-2,AncE,V,1190
AncE-2_B039_V.pdb,AncE-2,AncE,V,1168.625
AncE-2_B040_V.pdb,AncE-2,AncE,V,1149
AncE-2_B041_V.pdb,AncE-2,AncE,V,1177.375
AncE-2_B042_V.pdb,AncE-2,AncE,V,1131.5
AncE-2_B043_V.pdb,AncE-2,AncE,V,1152.75
AncE-2_B044_V.pdb,AncE-2,AncE,V,1148.25
AncE-2_B045_V.pdb,AncE-2,AncE,V,1131.375
AncE-2_B046_V.pdb,AncE-2,AncE,V,1192.125
AncE-2_B047_V.pdb,AncE-2,AncE,V,1188.75
AncE-2_B048_V.pdb,AncE-2,AncE,V,1182.75
AncE-2_B049_V.pdb,AncE-2,AncE,V,1130.25
AncE-2_B050_V.pdb,AncE-2,AncE,V,1169.375
AncE-2_B051_V.pdb,AncE-2,AncE,V,1167.5
AncE-2_B052_V.pdb,AncE-2,AncE,V,1182
AncE-2_B053_V.pdb,AncE-2,AncE,V,1091.875
AncE-2_B054_V.pdb,AncE-2,AncE,V,1085.25
AncE-2_B055_V.pdb,AncE-2,AncE,V,1225
AncE-2_B056_V.pdb,AncE-2,AncE,V,1057.875
AncE-2_B057_V.pdb,AncE-2,AncE,V,1171.75
AncE-2_B058_V.pdb,AncE-2,AncE,V,1148.25
AncE-2_B059_V.pdb,AncE-2,AncE,V,1112.625
AncE-2_B060_V.pdb,AncE-2,AncE,V,1132.125
AncE-2_B061_V.pdb,AncE-2,AncE,V,1165.5
AncE-2_B062_V.pdb,AncE-2,AncE,V,1152.75
AncE-2_B063_V.pdb,AncE-2,AncE,V,1175.5
AncE-2_B064_V.pdb,AncE-2,AncE,V,1167.375
AncE-2_B065_V.pdb,AncE-2,AncE,V,1194.875
AncE-2_B066_V.pdb,AncE-2,AncE,V,1181.875
AncE-2_B067_V.pdb,AncE-2,AncE,V,1152.625
AncE-2_B068_V.pdb,AncE-2,AncE,V,1250.625
AncE-2_B069_V.pdb,AncE-2,AncE,V,1192.75
AncE-2_B070_V.pdb,AncE-2,AncE,V,1073.375
AncE-2_B071_V.pdb,AncE-2,AncE,V,1182
AncE-2_B072_V.pdb,AncE-2,AncE,V,1163.5
AncE-2_B073_V.pdb,AncE-2,AncE,V,1165.75
AncE-2_B074_V.pdb,AncE-2,AncE,V,1183.5
AncE-2_B075_V.pdb,AncE-2,AncE,V,1177.25
AncE-2_B076_V.pdb,AncE-2,AncE,V,1207.5
AncE-2_B077_V.pdb,AncE-2,AncE,V,1130.875
AncE-2_B078_V.pdb,AncE-2,AncE,V,1111.25
AncE-2_B079_V.pdb,AncE-2,AncE,V,1128
AncE-2_B080_V.pdb,AncE-2,AncE,V,1185.125
AncE-2_B081_V.pdb,AncE-2,AncE,V,1070
AncE-2_B082_V.pdb,AncE-2,AncE,V,1127.5
AncE-2_B083_V.pdb,AncE-2,AncE,V,1137.5
AncE-2_B084_V.pdb,AncE-2,AncE,V,1067.375
AncE-2_B085_V.pdb,AncE-2,AncE,V,1187.875
AncE-2_B086_V.pdb,AncE-2,AncE,V,1127.625
AncE-2_B087_V.pdb,AncE-2,AncE,V,1167.5
AncE-2_B088_V.pdb,AncE-2,AncE,V,1196.125
AncE-2_B089_V.pdb,AncE-2,AncE,V,1160.25
AncE-2_B090_V.pdb,AncE-2,AncE,V,1218.875
AncE-2_B091_V.pdb,AncE-2,AncE,V,1089.625
AncE-2_B092_V.pdb,AncE-2,AncE,V,1182.125
AncE-2_B093_V.pdb,AncE-2,AncE,V,1174.75
AncE-2_B094_V.pdb,AncE-2,AncE,V,1183.25
AncE-2_B095_V.pdb,AncE-2,AncE,V,1117.125
AncE-2_B096_V.pdb,AncE-2,AncE,V,1157.5
AncE-2_B097_V.pdb,AncE-2,AncE,V,1141.625
AncE-2_B098_V.pdb,AncE-2,AncE,V,1124.375
AncE-2_B099_V.pdb,AncE-2,AncE,V,1148
AncE-2_B100_V.pdb,AncE-2,AncE,V,1135.75
AncE-4_B001_V.pdb,AncE-4,AncE,V,1189.625
AncE-4_B002_V.pdb,AncE-4,AncE,V,1153.875
AncE-4_B003_V.pdb,AncE-4,AncE,V,1028.75
AncE-4_B004_V.pdb,AncE-4,AncE,V,1198.875
AncE-4_B005_V.pdb,AncE-4,AncE,V,1186.875
AncE-4_B006_V.pdb,AncE-4,AncE,V,1132.875
AncE-4_B007_V.pdb,AncE-4,AncE,V,1086.125
AncE-4_B008_V.pdb,AncE-4,AncE,V,1196.75
AncE-4_B009_V.pdb,AncE-4,AncE,V,1079
AncE-4_B010_V.pdb,AncE-4,AncE,V,1064.875
AncE-4_B011_V.pdb,AncE-4,AncE,V,1192.375
AncE-4_B012_V.pdb,AncE-4,AncE,V,1210.5
AncE-4_B013_V.pdb,AncE-4,AncE,V,1145.5
AncE-4_B014_V.pdb,AncE-4,AncE,V,1134.5
AncE-4_B015_V.pdb,AncE-4,AncE,V,1110.75
AncE-4_B016_V.pdb,AncE-4,AncE,V,1177.25
AncE-4_B017_V.pdb,AncE-4,AncE,V,1214.125
AncE-4_B018_V.pdb,AncE-4,AncE,V,1231
AncE-4_B019_V.pdb,AncE-4,AncE,V,1162.75
AncE-4_B020_V.pdb,AncE-4,AncE,V,1124.75
AncE-4_B021_V.pdb,AncE-4,AncE,V,1190.125
AncE-4_B022_V.pdb,AncE-4,AncE,V,1029
AncE-4_B023_V.pdb,AncE-4,AncE,V,1151.75
AncE-4_B024_V.pdb,AncE-4,AncE,V,1135.875
AncE-4_B025_V.pdb,AncE-4,AncE,V,1142
AncE-4_B026_V.pdb,AncE-4,AncE,V,1127.25
AncE-4_B027_V.pdb,AncE-4,AncE,V,1200.625
AncE-4_B028_V.pdb,AncE-4,AncE,V,1189
AncE-4_B029_V.pdb,AncE-4,AncE,V,1178.75
AncE-4_B030_V.pdb,AncE-4,AncE,V,1158.75
AncE-4_B031_V.pdb,AncE-4,AncE,V,1129
AncE-4_B032_V.pdb,AncE-4,AncE,V,1152.875
AncE-4_B033_V.pdb,AncE-4,AncE,V,1195.875
AncE-4_B034_V.pdb,AncE-4,AncE,V,1024
AncE-4_B035_V.pdb,AncE-4,AncE,V,1194.25
AncE-4_B036_V.pdb,AncE-4,AncE,V,1215.5
AncE-4_B037_V.pdb,AncE-4,AncE,V,1198.75
AncE-4_B038_V.pdb,AncE-4,AncE,V,1213.375
AncE-4_B039_V.pdb,AncE-4,AncE,V,1197.5
AncE-4_B040_V.pdb,AncE-4,AncE,V,1155.125
AncE-4_B041_V.pdb,AncE-4,AncE,V,1175.375
AncE-4_B042_V.pdb,AncE-4,AncE,V,1113.25
AncE-4_B043_V.pdb,AncE-4,AncE,V,1163.5
AncE-4_B044_V.pdb,AncE-4,AncE,V,1160
AncE-4_B045_V.pdb,AncE-4,AncE,V,1151.5
AncE-4_B046_V.pdb,AncE-4,AncE,V,1118.625
AncE-4_B047_V.pdb,AncE-4,AncE,V,1007
AncE-4_B048_V.pdb,AncE-4,AncE,V,1180.125
AncE-4_B049_V.pdb,AncE-4,AncE,V,1227.375
AncE-4_B050_V.pdb,AncE-4,AncE,V,1190.125
AncE-4_B051_V.pdb,AncE-4,AncE,V,1172.875
AncE-4_B052_V.pdb,AncE-4,AncE,V,1141
AncE-4_B053_V.pdb,AncE-4,AncE,V,1137.5
AncE-4_B054_V.pdb,AncE-4,AncE,V,1120.125
AncE-4_B055_V.pdb,AncE-4,AncE,V,1099.25
AncE-4_B056_V.pdb,AncE-4,AncE,V,1130.375
AncE-4_B057_V.pdb,AncE-4,AncE,V,1043.125
AncE-4_B058_V.pdb,AncE-4,AncE,V,1152.375
AncE-4_B059_V.pdb,AncE-4,AncE,V,1098.375
AncE-4_B060_V.pdb,AncE-4,AncE,V,1160.625
AncE-4_B061_V.pdb,AncE-4,AncE,V,1045.625
AncE-4_B062_V.pdb,AncE-4,AncE,V,1062.75
AncE-4_B063_V.pdb,AncE-4,AncE,V,1158.875
AncE-4_B064_V.pdb,AncE-4,AncE,V,1176.75
AncE-4_B065_V.pdb,AncE-4,AncE,V,1183.75
AncE-4_B066_V.pdb,AncE-4,AncE,V,1127.875
AncE-4_B067_V.pdb,AncE-4,AncE,V,1102.125
AncE-4_B068_V.pdb,AncE-4,AncE,V,1179.125
AncE-4_B069_V.pdb,AncE-4,AncE,V,1160.25
AncE-4_B070_V.pdb,AncE-4,AncE,V,1191.75
AncE-4_B071_V.pdb,AncE-4,AncE,V,1160.375
AncE-4_B072_V.pdb,AncE-4,AncE,V,1018.25
AncE-4_B073_V.pdb,AncE-4,AncE,V,1172.125
AncE-4_B074_V.pdb,AncE-4,AncE,V,1031.625
AncE-4_B075_V.pdb,AncE-4,AncE,V,1102.125
AncE-4_B076_V.pdb,AncE-4,AncE,V,1176.875
AncE-4_B077_V.pdb,AncE-4,AncE,V,1200.875
AncE-4_B078_V.pdb,AncE-4,AncE,V,1169.5
AncE-4_B079_V.pdb,AncE-4,AncE,V,1079.875
AncE-4_B080_V.pdb,AncE-4,AncE,V,1175.75
AncE-4_B081_V.pdb,AncE-4,AncE,V,1208.75
AncE-4_B082_V.pdb,AncE-4,AncE,V,1070.625
AncE-4_B083_V.pdb,AncE-4,AncE,V,1190.125
AncE-4_B084_V.pdb,AncE-4,AncE,V,1155.875
AncE-4_B085_V.pdb,AncE-4,AncE,V,1166
AncE-4_B086_V.pdb,AncE-4,AncE,V,1184
AncE-4_B087_V.pdb,AncE-4,AncE,V,1206.375
AncE-4_B088_V.pdb,AncE-4,AncE,V,1160.125
AncE-4_B089_V.pdb,AncE-4,AncE,V,1179.375
AncE-4_B090_V.pdb,AncE-4,AncE,V,1242.5
AncE-4_B091_V.pdb,AncE-4,AncE,V,1186
AncE-4_B092_V.pdb,AncE-4,AncE,V,1188.5
AncE-4_B093_V.pdb,AncE-4,AncE,V,1147.25
AncE-4_B094_V.pdb,AncE-4,AncE,V,1204
AncE-4_B095_V.pdb,AncE-4,AncE,V,1157.625
AncE-4_B096_V.pdb,AncE-4,AncE,V,1172.625
AncE-4_B097_V.pdb,AncE-4,AncE,V,1122
AncE-4_B098_V.pdb,AncE-4,AncE,V,1164.375
AncE-4_B099_V.pdb,AncE-4,AncE,V,1158.625
AncE-4_B100_V.pdb,AncE-4,AncE,V,1133.5
AncE-3_B001_V.pdb,AncE-3,AncE,V,1140.25
AncE-3_B002_V.pdb,AncE-3,AncE,V,1179.75
AncE-3_B003_V.pdb,AncE-3,AncE,V,1124.25
AncE-3_B004_V.pdb,AncE-3,AncE,V,1196.125
AncE-3_B005_V.pdb,AncE-3,AncE,V,1160.625
AncE-3_B006_V.pdb,AncE-3,AncE,V,1144.25
AncE-3_B007_V.pdb,AncE-3,AncE,V,1146.5
AncE-3_B008_V.pdb,AncE-3,AncE,V,1113
AncE-3_B009_V.pdb,AncE-3,AncE,V,1152.875
AncE-3_B010_V.pdb,AncE-3,AncE,V,1156.75
AncE-3_B011_V.pdb,AncE-3,AncE,V,1162.375
AncE-3_B012_V.pdb,AncE-3,AncE,V,1012
AncE-3_B013_V.pdb,AncE-3,AncE,V,1044.375
AncE-3_B014_V.pdb,AncE-3,AncE,V,1138.625
AncE-3_B015_V.pdb,AncE-3,AncE,V,1148.625
AncE-3_B016_V.pdb,AncE-3,AncE,V,1111.875
AncE-3_B017_V.pdb,AncE-3,AncE,V,1113.75
AncE-3_B018_V.pdb,AncE-3,AncE,V,1153.25
AncE-3_B019_V.pdb,AncE-3,AncE,V,1132.5
AncE-3_B020_V.pdb,AncE-3,AncE,V,1203.625
AncE-3_B021_V.pdb,AncE-3,AncE,V,1149.75
AncE-3_B022_V.pdb,AncE-3,AncE,V,1178.5
AncE-3_B023_V.pdb,AncE-3,AncE,V,1145.5
AncE-3_B024_V.pdb,AncE-3,AncE,V,1183.75
AncE-3_B025_V.pdb,AncE-3,AncE,V,1211.5
AncE-3_B026_V.pdb,AncE-3,AncE,V,1204.625
AncE-3_B027_V.pdb,AncE-3,AncE,V,1118.375
AncE-3_B028_V.pdb,AncE-3,AncE,V,1133.875
AncE-3_B029_V.pdb,AncE-3,AncE,V,1022.125
AncE-3_B030_V.pdb,AncE-3,AncE,V,1134.625
AncE-3_B031_V.pdb,AncE-3,AncE,V,1116.125
AncE-3_B032_V.pdb,AncE-3,AncE,V,1192.125
AncE-3_B033_V.pdb,AncE-3,AncE,V,1038.125
AncE-3_B034_V.pdb,AncE-3,AncE,V,1049.25
AncE-3_B035_V.pdb,AncE-3,AncE,V,1213.375
AncE-3_B036_V.pdb,AncE-3,AncE,V,1152.25
AncE-3_B037_V.pdb,AncE-3,AncE,V,1191.625
AncE-3_B038_V.pdb,AncE-3,AncE,V,1115.125
AncE-3_B039_V.pdb,AncE-3,AncE,V,1112.625
AncE-3_B040_V.pdb,AncE-3,AncE,V,1127.5
AncE-3_B041_V.pdb,AncE-3,AncE,V,1194.375
AncE-3_B042_V.pdb,AncE-3,AncE,V,1158.625
AncE-3_B043_V.pdb,AncE-3,AncE,V,1141.375
AncE-3_B044_V.pdb,AncE-3,AncE,V,1168.125
AncE-3_B045_V.pdb,AncE-3,AncE,V,1128.5
AncE-3_B046_V.pdb,AncE-3,AncE,V,1134.375
AncE-3_B047_V.pdb,AncE-3,AncE,V,1156.5
AncE-3_B048_V.pdb,AncE-3,AncE,V,1079.5
AncE-3_B049_V.pdb,AncE-3,AncE,V,1157
AncE-3_B050_V.pdb,AncE-3,AncE,V,1174.5
AncE-3_B051_V.pdb,AncE-3,AncE,V,1164.75
AncE-3_B052_V.pdb,AncE-3,AncE,V,1191.625
AncE-3_B053_V.pdb,AncE-3,AncE,V,1214.125
AncE-3_B054_V.pdb,AncE-3,AncE,V,1101.25
AncE-3_B055_V.pdb,AncE-3,AncE,V,1104.625
AncE-3_B056_V.pdb,AncE-3,AncE,V,1164.5
AncE-3_B057_V.pdb,AncE-3,AncE,V,1145.75
AncE-3_B058_V.pdb,AncE-3,AncE,V,1201.75
AncE-3_B059_V.pdb,AncE-3,AncE,V,1129.625
AncE-3_B060_V.pdb,AncE-3,AncE,V,1205.375
AncE-3_B061_V.pdb,AncE-3,AncE,V,1115.875
AncE-3_B062_V.pdb,AncE-3,AncE,V,1133
AncE-3_B063_V.pdb,AncE-3,AncE,V,1162.625
AncE-3_B064_V.pdb,AncE-3,AncE,V,1200.125
AncE-3_B065_V.pdb,AncE-3,AncE,V,1131.25
AncE-3_B066_V.pdb,AncE-3,AncE,V,1165.125
AncE-3_B067_V.pdb,AncE-3,AncE,V,1156.625
AncE-3_B068_V.pdb,AncE-3,AncE,V,1135.125
AncE-3_B069_V.pdb,AncE-3,AncE,V,1122.875
AncE-3_B070_V.pdb,AncE-3,AncE,V,1149.5
AncE-3_B071_V.pdb,AncE-3,AncE,V,1173.375
AncE-3_B072_V.pdb,AncE-3,AncE,V,1174.25
AncE-3_B073_V.pdb,AncE-3,AncE,V,1186.625
AncE-3_B074_V.pdb,AncE-3,AncE,V,1216
AncE-3_B075_V.pdb,AncE-3,AncE,V,1122
AncE-3_B076_V.pdb,AncE-3,AncE,V,1220.625
AncE-3_B077_V.pdb,AncE-3,AncE,V,1150
AncE-3_B078_V.pdb,AncE-3,AncE,V,1143.5
AncE-3_B079_V.pdb,AncE-3,AncE,V,1074.875
AncE-3_B080_V.pdb,AncE-3,AncE,V,1094.875
AncE-3_B081_V.pdb,AncE-3,AncE,V,1171.25
AncE-3_B082_V.pdb,AncE-3,AncE,V,1193.25
AncE-3_B083_V.pdb,AncE-3,AncE,V,1223.875
AncE-3_B084_V.pdb,AncE-3,AncE,V,1174.75
AncE-3_B085_V.pdb,AncE-3,AncE,V,1091.375
AncE-3_B086_V.pdb,AncE-3,AncE,V,1172.5
AncE-3_B087_V.pdb,AncE-3,AncE,V,1148.125
AncE-3_B088_V.pdb,AncE-3,AncE,V,1173.875
AncE-3_B089_V.pdb,AncE-3,AncE,V,1052.5
AncE-3_B090_V.pdb,AncE-3,AncE,V,1085.75
AncE-3_B091_V.pdb,AncE-3,AncE,V,1183.125
AncE-3_B092_V.pdb,AncE-3,AncE,V,1141.875
AncE-3_B093_V.pdb,AncE-3,AncE,V,1214.125
AncE-3_B094_V.pdb,AncE-3,AncE,V,1139.25
AncE-3_B095_V.pdb,AncE-3,AncE,V,1119
AncE-3_B096_V.pdb,AncE-3,AncE,V,1107.375
AncE-3_B097_V.pdb,AncE-3,AncE,V,1185.25
AncE-3_B098_V.pdb,AncE-3,AncE,V,1149.25
AncE-3_B099_V.pdb,AncE-3,AncE,V,1183.375
AncE-3_B100_V.pdb,AncE-3,AncE,V,1157.75
AncE-5_B001_V.pdb,AncE-5,AncE,V,1154.25
AncE-5_B002_V.pdb,AncE-5,AncE,V,1137.25
AncE-5_B003_V.pdb,AncE-5,AncE,V,1174.875
AncE-5_B004_V.pdb,AncE-5,AncE,V,1168.375
AncE-5_B005_V.pdb,AncE-5,AncE,V,1205.25
AncE-5_B006_V.pdb,AncE-5,AncE,V,1185.875
AncE-5_B007_V.pdb,AncE-5,AncE,V,1141.875
AncE-5_B008_V.pdb,AncE-5,AncE,V,1227.375
AncE-5_B009_V.pdb,AncE-5,AncE,V,1139.75
AncE-5_B010_V.pdb,AncE-5,AncE,V,1174.75
AncE-5_B011_V.pdb,AncE-5,AncE,V,1110.625
AncE-5_B012_V.pdb,AncE-5,AncE,V,1146.75
AncE-5_B013_V.pdb,AncE-5,AncE,V,1167.375
AncE-5_B014_V.pdb,AncE-5,AncE,V,1130.125
AncE-5_B015_V.pdb,AncE-5,AncE,V,1151.875
AncE-5_B016_V.pdb,AncE-5,AncE,V,1165.25
AncE-5_B017_V.pdb,AncE-5,AncE,V,1026.25
AncE-5_B018_V.pdb,AncE-5,AncE,V,1127.75
AncE-5_B019_V.pdb,AncE-5,AncE,V,1132.125
AncE-5_B020_V.pdb,AncE-5,AncE,V,1180.25
AncE-5_B021_V.pdb,AncE-5,AncE,V,1189.875
AncE-5_B022_V.pdb,AncE-5,AncE,V,1158
AncE-5_B023_V.pdb,AncE-5,AncE,V,1175
AncE-5_B024_V.pdb,AncE-5,AncE,V,1182.25
AncE-5_B025_V.pdb,AncE-5,AncE,V,1186.625
AncE-5_B026_V.pdb,AncE-5,AncE,V,1174.875
AncE-5_B027_V.pdb,AncE-5,AncE,V,1136.375
AncE-5_B028_V.pdb,AncE-5,AncE,V,1097.5
AncE-5_B029_V.pdb,AncE-5,AncE,V,1178.625
AncE-5_B030_V.pdb,AncE-5,AncE,V,1112.375
AncE-5_B031_V.pdb,AncE-5,AncE,V,1196.375
AncE-5_B032_V.pdb,AncE-5,AncE,V,1168.25
AncE-5_B033_V.pdb,AncE-5,AncE,V,1146.625
AncE-5_B034_V.pdb,AncE-5,AncE,V,1203.5
AncE-5_B035_V.pdb,AncE-5,AncE,V,1172.5
AncE-5_B036_V.pdb,AncE-5,AncE,V,1139.875
AncE-5_B037_V.pdb,AncE-5,AncE,V,1200.625
AncE-5_B038_V.pdb,AncE-5,AncE,V,1139
AncE-5_B039_V.pdb,AncE-5,AncE,V,1163.75
AncE-5_B040_V.pdb,AncE-5,AncE,V,1110.875
AncE-5_B041_V.pdb,AncE-5,AncE,V,1101.125
AncE-5_B042_V.pdb,AncE-5,AncE,V,1147.5
AncE-5_B043_V.pdb,AncE-5,AncE,V,1153.875
AncE-5_B044_V.pdb,AncE-5,AncE,V,1132.25
AncE-5_B045_V.pdb,AncE-5,AncE,V,1014.75
AncE-5_B046_V.pdb,AncE-5,AncE,V,1154.75
AncE-5_B047_V.pdb,AncE-5,AncE,V,1212.375
AncE-5_B048_V.pdb,AncE-5,AncE,V,1161.25
AncE-5_B049_V.pdb,AncE-5,AncE,V,1202.625
AncE-5_B050_V.pdb,AncE-5,AncE,V,1164.25
AncE-5_B051_V.pdb,AncE-5,AncE,V,1201.75
AncE-5_B052_V.pdb,AncE-5,AncE,V,1129.25
AncE-5_B053_V.pdb,AncE-5,AncE,V,1163.5
AncE-5_B054_V.pdb,AncE-5,AncE,V,1164.75
AncE-5_B055_V.pdb,AncE-5,AncE,V,1111.625
AncE-5_B056_V.pdb,AncE-5,AncE,V,1165.5
AncE-5_B057_V.pdb,AncE-5,AncE,V,1148.125
AncE-5_B058_V.pdb,AncE-5,AncE,V,1186.875
AncE-5_B059_V.pdb,AncE-5,AncE,V,1138.875
AncE-5_B060_V.pdb,AncE-5,AncE,V,1228.625
AncE-5_B061_V.pdb,AncE-5,AncE,V,1175.5
AncE-5_B062_V.pdb,AncE-5,AncE,V,1191.875
AncE-5_B063_V.pdb,AncE-5,AncE,V,1230.25
AncE-5_B064_V.pdb,AncE-5,AncE,V,1199.875
AncE-5_B065_V.pdb,AncE-5,AncE,V,1136.375
AncE-5_B066_V.pdb,AncE-5,AncE,V,1181.375
AncE-5_B067_V.pdb,AncE-5,AncE,V,1192.125
AncE-5_B068_V.pdb,AncE-5,AncE,V,1132.125
AncE-5_B069_V.pdb,AncE-5,AncE,V,1180.625
AncE-5_B070_V.pdb,AncE-5,AncE,V,1120.5
AncE-5_B071_V.pdb,AncE-5,AncE,V,1076
AncE-5_B072_V.pdb,AncE-5,AncE,V,1115.125
AncE-5_B073_V.pdb,AncE-5,AncE,V,1167.125
AncE-5_B074_V.pdb,AncE-5,AncE,V,1156.625
AncE-5_B075_V.pdb,AncE-5,AncE,V,1168.375
AncE-5_B076_V.pdb,AncE-5,AncE,V,1192.5
AncE-5_B077_V.pdb,AncE-5,AncE,V,1088.625
AncE-5_B078_V.pdb,AncE-5,AncE,V,1198
AncE-5_B079_V.pdb,AncE-5,AncE,V,1149.125
AncE-5_B080_V.pdb,AncE-5,AncE,V,1121.5
